,f1-score,precision,recall,support
aluminum_foil,0.6401590457256462,0.47214076246334313,0.9938271604938271,324.0
brown_bread,0.4777680906713164,0.33292831105710813,0.845679012345679,324.0
corduroy,0.005649717514124294,0.03333333333333333,0.0030864197530864196,324.0
cork,0.3450064850843061,0.2975391498881432,0.4104938271604938,324.0
cotton,0.41025641025641024,0.8380952380952381,0.2716049382716049,324.0
cracker,0.06185567010309279,0.06976744186046512,0.05555555555555555,324.0
lettuce leaf,0.705596107055961,0.5823293172690763,0.8950617283950617,324.0
linen,0.0450281425891182,0.05741626794258373,0.037037037037037035,324.0
white_bread,0.6729678638941398,0.8682926829268293,0.5493827160493827,324.0
wood,0.032906764168190134,0.04035874439461883,0.027777777777777776,324.0
wool,0.0049019607843137246,0.011904761904761904,0.0030864197530864196,324.0
micro avg,0.372053872053872,0.3720538720538721,0.3720538720538721,3564.0
macro avg,0.3092814779860562,0.3276460010123183,0.37205387205387197,3564.0
weighted avg,0.30928147798605626,0.3276460010123182,0.3720538720538721,3564.0
