,f1-score,precision,recall,support
banded,0.4893617021276596,0.42592592592592593,0.575,40.0
blotchy,0.1142857142857143,0.13333333333333333,0.1,40.0
braided,0.05555555555555556,0.0625,0.05,40.0
bubbly,0.16,0.17142857142857143,0.15,40.0
bumpy,0.15053763440860213,0.1320754716981132,0.175,40.0
chequered,0.3764705882352941,0.35555555555555557,0.4,40.0
cobwebbed,0.1794871794871795,0.18421052631578946,0.175,40.0
cracked,0.10204081632653061,0.08620689655172414,0.125,40.0
crosshatched,0.1518987341772152,0.15384615384615385,0.15,40.0
crystalline,0.16438356164383564,0.18181818181818182,0.15,40.0
dotted,0.2954545454545454,0.2708333333333333,0.325,40.0
fibrous,0.10256410256410256,0.10526315789473684,0.1,40.0
flecked,0.3191489361702128,0.2777777777777778,0.375,40.0
freckled,0.35,0.35,0.35,40.0
frilly,0.2622950819672132,0.38095238095238093,0.2,40.0
gauzy,0.2608695652173913,0.3103448275862069,0.225,40.0
grid,0.3013698630136986,0.3333333333333333,0.275,40.0
grooved,0.11267605633802817,0.12903225806451613,0.1,40.0
honeycombed,0.02777777777777778,0.03125,0.025,40.0
interlaced,0.09302325581395349,0.08695652173913043,0.1,40.0
knitted,0.15384615384615385,0.2,0.125,40.0
lacelike,0.1238938053097345,0.0958904109589041,0.175,40.0
lined,0.4210526315789474,0.4444444444444444,0.4,40.0
marbled,0.12820512820512822,0.13157894736842105,0.125,40.0
matted,0.08695652173913043,0.10344827586206896,0.075,40.0
meshed,0.09195402298850576,0.0851063829787234,0.1,40.0
paisley,0.24175824175824176,0.21568627450980393,0.275,40.0
perforated,0.1411764705882353,0.13333333333333333,0.15,40.0
pitted,0.0634920634920635,0.08695652173913043,0.05,40.0
pleated,0.20930232558139536,0.1956521739130435,0.225,40.0
polka−dotted,0.25,0.28125,0.225,40.0
porous,0.08771929824561404,0.06756756756756757,0.125,40.0
potholed,0.3116883116883117,0.32432432432432434,0.3,40.0
scaly,0.13513513513513511,0.14705882352941177,0.125,40.0
smeared,0.11267605633802817,0.12903225806451613,0.1,40.0
spiralled,0.15584415584415584,0.16216216216216217,0.15,40.0
sprinkled,0.24324324324324323,0.2647058823529412,0.225,40.0
stained,0.15584415584415584,0.16216216216216217,0.15,40.0
stratified,0.4090909090909091,0.375,0.45,40.0
striped,0.41975308641975306,0.4146341463414634,0.425,40.0
studded,0.4536082474226804,0.38596491228070173,0.55,40.0
swirly,0.08450704225352113,0.0967741935483871,0.075,40.0
veined,0.15384615384615385,0.15789473684210525,0.15,40.0
waffled,0.28571428571428575,0.2972972972972973,0.275,40.0
woven,0.10526315789473685,0.1111111111111111,0.1,40.0
wrinkled,0.025000000000000005,0.025,0.025,40.0
zigzagged,0.35135135135135137,0.38235294117647056,0.325,40.0
micro avg,0.20425531914893613,0.20425531914893616,0.20425531914893616,1880.0
macro avg,0.20151324736136345,0.20508581895794167,0.20425531914893616,1880.0
weighted avg,0.20151324736136345,0.2050858189579417,0.20425531914893616,1880.0
