,f1-score,precision,recall,support
aluminum_foil,0.012048192771084336,0.017241379310344827,0.009259259259259259,324.0
brown_bread,0.72,0.5625,1.0,324.0
corduroy,0.6450381679389312,0.845,0.5216049382716049,324.0
cork,0.49117421335379885,0.3268641470888662,0.9876543209876543,324.0
cotton,0.006116207951070336,0.3333333333333333,0.0030864197530864196,324.0
cracker,0.37096774193548393,0.2959558823529412,0.49691358024691357,324.0
lettuce leaf,0.06164383561643836,0.06923076923076923,0.05555555555555555,324.0
linen,0.005076142131979696,0.014285714285714285,0.0030864197530864196,324.0
white_bread,0.2754237288135593,0.4391891891891892,0.2006172839506173,324.0
wood,0.057245080500894455,0.06808510638297872,0.04938271604938271,324.0
wool,0.2660944206008584,0.248,0.28703703703703703,324.0
accuracy,0.3285634118967452,0.3285634118967452,0.3285634118967452,0.3285634118967452
macro avg,0.264620702874009,0.29269868374310337,0.32856341189674526,3564.0
weighted avg,0.264620702874009,0.2926986837431033,0.3285634118967452,3564.0
