,f1-score,precision,recall,support
aluminum_foil,0.00437636761487965,0.007518796992481203,0.0030864197530864196,324.0
brown_bread,0.6693548387096774,0.5928571428571429,0.7685185185185185,324.0
corduroy,0.7041742286751361,0.8546255506607929,0.5987654320987654,324.0
cork,0.6617336152219873,0.5032154340836013,0.9660493827160493,324.0
cotton,0.011904761904761904,0.16666666666666666,0.006172839506172839,324.0
cracker,0.535175879396985,0.451271186440678,0.6574074074074074,324.0
lettuce leaf,0.19224806201550387,0.19314641744548286,0.19135802469135801,324.0
linen,0.12592592592592594,0.1574074074074074,0.10493827160493827,324.0
white_bread,0.3261802575107296,0.5352112676056338,0.2345679012345679,324.0
wood,0.21804511278195485,0.27884615384615385,0.17901234567901234,324.0
wool,0.4538116591928251,0.3198482932996207,0.7808641975308642,324.0
accuracy,0.40824915824915825,0.40824915824915825,0.40824915824915825,0.40824915824915825
macro avg,0.35481188263185154,0.3691467561186965,0.40824915824915825,3564.0
weighted avg,0.3548118826318515,0.3691467561186965,0.40824915824915825,3564.0
