,f1-score,precision,recall,support
banded,0.10126582278481013,0.10256410256410256,0.1,40.0
blotchy,0.05714285714285715,0.06666666666666667,0.05,40.0
braided,0.0625,0.08333333333333333,0.05,40.0
bubbly,0.15789473684210525,0.16666666666666666,0.15,40.0
bumpy,0.09876543209876544,0.0975609756097561,0.1,40.0
chequered,0.3013698630136986,0.3333333333333333,0.275,40.0
cobwebbed,0.11363636363636363,0.10416666666666667,0.125,40.0
cracked,0.05714285714285715,0.06666666666666667,0.05,40.0
crosshatched,0.06896551724137932,0.1111111111111111,0.05,40.0
crystalline,0.14084507042253522,0.16129032258064516,0.125,40.0
dotted,0.14492753623188406,0.1724137931034483,0.125,40.0
fibrous,0.06521739130434782,0.057692307692307696,0.075,40.0
flecked,0.375,0.32142857142857145,0.45,40.0
freckled,0.3333333333333333,0.3181818181818182,0.35,40.0
frilly,0.12307692307692307,0.16,0.1,40.0
gauzy,0.205607476635514,0.16417910447761194,0.275,40.0
grid,0.0,0.0,0.0,40.0
grooved,0.03508771929824561,0.058823529411764705,0.025,40.0
honeycombed,0.048192771084337345,0.046511627906976744,0.05,40.0
interlaced,0.12048192771084337,0.11627906976744186,0.125,40.0
knitted,0.0,0.0,0.0,40.0
lacelike,0.0975609756097561,0.09523809523809523,0.1,40.0
lined,0.14285714285714285,0.1206896551724138,0.175,40.0
marbled,0.11594202898550725,0.13793103448275862,0.1,40.0
matted,0.07792207792207792,0.08108108108108109,0.075,40.0
meshed,0.0975609756097561,0.09523809523809523,0.1,40.0
paisley,0.057971014492753624,0.06896551724137931,0.05,40.0
perforated,0.026666666666666665,0.02857142857142857,0.025,40.0
pitted,0.07272727272727272,0.13333333333333333,0.05,40.0
pleated,0.1081081081081081,0.11764705882352941,0.1,40.0
polka−dotted,0.11235955056179775,0.10204081632653061,0.125,40.0
porous,0.06,0.05,0.075,40.0
potholed,0.26829268292682923,0.2619047619047619,0.275,40.0
scaly,0.03278688524590165,0.047619047619047616,0.025,40.0
smeared,0.0,0.0,0.0,40.0
spiralled,0.047058823529411764,0.044444444444444446,0.05,40.0
sprinkled,0.05479452054794521,0.06060606060606061,0.05,40.0
stained,0.11235955056179775,0.10204081632653061,0.125,40.0
stratified,0.16470588235294117,0.15555555555555556,0.175,40.0
striped,0.25000000000000006,0.203125,0.325,40.0
studded,0.365079365079365,0.26744186046511625,0.575,40.0
swirly,0.0,0.0,0.0,40.0
veined,0.20833333333333331,0.17857142857142858,0.25,40.0
waffled,0.26415094339622636,0.21212121212121213,0.35,40.0
woven,0.13513513513513511,0.14705882352941177,0.125,40.0
wrinkled,0.057971014492753624,0.06896551724137931,0.05,40.0
zigzagged,0.12,0.1,0.15,40.0
micro avg,0.13085106382978723,0.13085106382978723,0.13085106382978723,1880.0
macro avg,0.1204425010456017,0.11891617683111665,0.13085106382978723,1880.0
weighted avg,0.12044250104560172,0.11891617683111667,0.13085106382978723,1880.0
