,f1-score,precision,recall,support
aluminum_foil,0.34500000000000003,0.28991596638655465,0.42592592592592593,324.0
brown_bread,0.7358490566037736,0.65311004784689,0.8425925925925926,324.0
corduroy,0.5558487247141601,0.3886838868388684,0.9753086419753086,324.0
cork,0.8038408779149521,0.7234567901234568,0.904320987654321,324.0
cotton,0.3358490566037736,0.4320388349514563,0.27469135802469136,324.0
cracker,0.48198198198198194,0.8916666666666667,0.33024691358024694,324.0
lettuce leaf,0.18455743879472694,0.23671497584541062,0.15123456790123457,324.0
linen,0.2716049382716049,0.2716049382716049,0.2716049382716049,324.0
white_bread,0.0058823529411764705,0.0625,0.0030864197530864196,324.0
wood,0.473967684021544,0.5665236051502146,0.4074074074074074,324.0
wool,0.44477611940298506,0.430635838150289,0.45987654320987653,324.0
micro avg,0.45875420875420875,0.45875420875420875,0.45875420875420875,3564.0
macro avg,0.4217416573864254,0.4497137772937647,0.4587542087542087,3564.0
weighted avg,0.42174165738642533,0.4497137772937647,0.45875420875420875,3564.0
