,f1-score,precision,recall,support
banded,0.1897810218978102,0.13402061855670103,0.325,40.0
blotchy,0.0,0.0,0.0,40.0
braided,0.03508771929824561,0.058823529411764705,0.025,40.0
bubbly,0.03571428571428572,0.0625,0.025,40.0
bumpy,0.0,0.0,0.0,40.0
chequered,0.2894736842105263,0.3055555555555556,0.275,40.0
cobwebbed,0.24074074074074078,0.19117647058823528,0.325,40.0
cracked,0.06896551724137932,0.1111111111111111,0.05,40.0
crosshatched,0.10714285714285712,0.1875,0.075,40.0
crystalline,0.0655737704918033,0.09523809523809523,0.05,40.0
dotted,0.022727272727272724,0.020833333333333332,0.025,40.0
fibrous,0.0923076923076923,0.12,0.075,40.0
flecked,0.20224719101123595,0.1836734693877551,0.225,40.0
freckled,0.17307692307692307,0.140625,0.225,40.0
frilly,0.1846153846153846,0.24,0.15,40.0
gauzy,0.3050847457627119,0.23076923076923078,0.45,40.0
grid,0.06451612903225806,0.09090909090909091,0.05,40.0
grooved,0.06666666666666667,0.1,0.05,40.0
honeycombed,0.056338028169014086,0.06451612903225806,0.05,40.0
interlaced,0.11267605633802817,0.12903225806451613,0.1,40.0
knitted,0.0,0.0,0.0,40.0
lacelike,0.11392405063291139,0.07627118644067797,0.225,40.0
lined,0.1565217391304348,0.12,0.225,40.0
marbled,0.1794871794871795,0.18421052631578946,0.175,40.0
matted,0.09638554216867469,0.09302325581395349,0.1,40.0
meshed,0.05714285714285715,0.06666666666666667,0.05,40.0
paisley,0.09302325581395349,0.06741573033707865,0.15,40.0
perforated,0.03125,0.041666666666666664,0.025,40.0
pitted,0.0,0.0,0.0,40.0
pleated,0.0,0.0,0.0,40.0
polka−dotted,0.08,0.08571428571428572,0.075,40.0
porous,0.05970149253731344,0.07407407407407407,0.05,40.0
potholed,0.19117647058823525,0.13541666666666666,0.325,40.0
scaly,0.03921568627450981,0.09090909090909091,0.025,40.0
smeared,0.0,0.0,0.0,40.0
spiralled,0.08450704225352113,0.0967741935483871,0.075,40.0
sprinkled,0.09523809523809523,1.0,0.05,40.0
stained,0.04444444444444445,0.2,0.025,40.0
stratified,0.12844036697247707,0.10144927536231885,0.175,40.0
striped,0.2097902097902098,0.14563106796116504,0.375,40.0
studded,0.3478260869565218,0.26666666666666666,0.5,40.0
swirly,0.0,0.0,0.0,40.0
veined,0.20833333333333331,0.17857142857142858,0.25,40.0
waffled,0.26229508196721313,0.1951219512195122,0.4,40.0
woven,0.056338028169014086,0.06451612903225806,0.05,40.0
wrinkled,0.0,0.0,0.0,40.0
zigzagged,0.05714285714285715,0.046153846153846156,0.075,40.0
micro avg,0.12659574468085105,0.12659574468085105,0.12659574468085105,1880.0
macro avg,0.10435998949975728,0.12333056595911022,0.12659574468085108,1880.0
weighted avg,0.1043599894997573,0.12333056595911021,0.12659574468085105,1880.0
