,f1-score,precision,recall,support
banded,0.22535211267605634,0.25806451612903225,0.2,40.0
blotchy,0.0,0.0,0.0,40.0
braided,0.0,0.0,0.0,40.0
bubbly,0.13333333333333333,0.2,0.1,40.0
bumpy,0.0,0.0,0.0,40.0
chequered,0.35294117647058826,0.3333333333333333,0.375,40.0
cobwebbed,0.09090909090909093,0.11538461538461539,0.075,40.0
cracked,0.0879120879120879,0.0784313725490196,0.1,40.0
crosshatched,0.03636363636363636,0.06666666666666667,0.025,40.0
crystalline,0.1379310344827586,0.1276595744680851,0.15,40.0
dotted,0.12307692307692307,0.16,0.1,40.0
fibrous,0.07058823529411765,0.06666666666666667,0.075,40.0
flecked,0.16363636363636364,0.12857142857142856,0.225,40.0
freckled,0.17391304347826086,0.20689655172413793,0.15,40.0
frilly,0.0879120879120879,0.0784313725490196,0.1,40.0
gauzy,0.23529411764705882,0.2222222222222222,0.25,40.0
grid,0.0,0.0,0.0,40.0
grooved,0.03389830508474576,0.05263157894736842,0.025,40.0
honeycombed,0.17142857142857143,0.2,0.15,40.0
interlaced,0.06818181818181818,0.0625,0.075,40.0
knitted,0.028985507246376812,0.034482758620689655,0.025,40.0
lacelike,0.15714285714285714,0.11,0.275,40.0
lined,0.3247863247863248,0.24675324675324675,0.475,40.0
marbled,0.09433962264150944,0.07575757575757576,0.125,40.0
matted,0.12903225806451613,0.11320754716981132,0.15,40.0
meshed,0.026315789473684213,0.027777777777777776,0.025,40.0
paisley,0.07317073170731707,0.07142857142857142,0.075,40.0
perforated,0.07142857142857144,0.125,0.05,40.0
pitted,0.0,0.0,0.0,40.0
pleated,0.19444444444444442,0.21875,0.175,40.0
polka−dotted,0.05128205128205128,0.05263157894736842,0.05,40.0
porous,0.02469135802469136,0.024390243902439025,0.025,40.0
potholed,0.23376623376623376,0.24324324324324326,0.225,40.0
scaly,0.1081081081081081,0.11764705882352941,0.1,40.0
smeared,0.07317073170731707,0.07142857142857142,0.075,40.0
spiralled,0.126984126984127,0.17391304347826086,0.1,40.0
sprinkled,0.04761904761904762,0.045454545454545456,0.05,40.0
stained,0.09090909090909093,0.11538461538461539,0.075,40.0
stratified,0.14634146341463414,0.14285714285714285,0.15,40.0
striped,0.3409090909090909,0.3125,0.375,40.0
studded,0.2434782608695652,0.18666666666666668,0.35,40.0
swirly,0.05405405405405405,0.058823529411764705,0.05,40.0
veined,0.22448979591836735,0.1896551724137931,0.275,40.0
waffled,0.16867469879518074,0.16279069767441862,0.175,40.0
woven,0.1411764705882353,0.13333333333333333,0.15,40.0
wrinkled,0.060606060606060615,0.07692307692307693,0.05,40.0
zigzagged,0.1372549019607843,0.11290322580645161,0.175,40.0
micro avg,0.1276595744680851,0.1276595744680851,0.1276595744680851,1880.0
macro avg,0.1184219912838243,0.11917368345677637,0.1276595744680851,1880.0
weighted avg,0.11842199128382427,0.11917368345677637,0.1276595744680851,1880.0
