,f1-score,precision,recall,support
aluminum_foil,0.013377926421404682,0.014598540145985401,0.012345679012345678,324.0
brown_bread,0.7818930041152263,0.7037037037037037,0.8796296296296297,324.0
corduroy,0.4042402826855123,0.2621448212648946,0.8827160493827161,324.0
cork,0.7486033519553073,0.9436619718309859,0.6203703703703703,324.0
cotton,0.019230769230769232,0.043478260869565216,0.012345679012345678,324.0
cracker,0.2648845686512758,0.218436873747495,0.33641975308641975,324.0
lettuce leaf,0.09150326797385622,0.09722222222222222,0.08641975308641975,324.0
linen,0.0,0.0,0.0,324.0
white_bread,0.004651162790697674,0.009433962264150943,0.0030864197530864196,324.0
wood,0.32380952380952377,0.3333333333333333,0.3148148148148148,324.0
wool,0.47278911564625853,0.5265151515151515,0.42901234567901236,324.0
accuracy,0.32519640852974185,0.32519640852974185,0.32519640852974185,0.32519640852974185
macro avg,0.2840893612072575,0.2865935309906807,0.32519640852974185,3564.0
weighted avg,0.2840893612072574,0.2865935309906807,0.32519640852974185,3564.0
