,f1-score,precision,recall,support
aluminum_foil,0.12191103789126854,0.13074204946996468,0.11419753086419752,324.0
brown_bread,0.8645690834473325,0.7764127764127764,0.9753086419753086,324.0
corduroy,0.4793070259865254,0.34825174825174826,0.7685185185185185,324.0
cork,0.7669773635153129,0.6744730679156908,0.8888888888888888,324.0
cotton,0.0,0.0,0.0,324.0
cracker,0.3543046357615894,0.3821428571428571,0.33024691358024694,324.0
lettuce leaf,0.12380952380952381,0.12745098039215685,0.12037037037037036,324.0
linen,0.1726618705035971,0.3870967741935484,0.1111111111111111,324.0
white_bread,0.0035149384885764497,0.004081632653061225,0.0030864197530864196,324.0
wood,0.3366906474820144,0.31536388140161725,0.3611111111111111,324.0
wool,0.3220338983050847,0.296875,0.35185185185185186,324.0
micro avg,0.36588103254769927,0.3658810325476992,0.3658810325476992,3564.0
macro avg,0.32234363865371135,0.3129900698030383,0.3658810325476992,3564.0
weighted avg,0.3223436386537114,0.3129900698030383,0.3658810325476992,3564.0
