,f1-score,precision,recall,support
aluminum_foil,0.11688311688311687,0.1956521739130435,0.08333333333333333,324.0
brown_bread,0.5896269335759783,0.4180645161290323,1.0,324.0
corduroy,0.6613226452905812,0.9428571428571428,0.5092592592592593,324.0
cork,0.6666666666666666,0.5007751937984496,0.9969135802469136,324.0
cotton,0.004866180048661801,0.011494252873563218,0.0030864197530864196,324.0
cracker,0.5413333333333333,0.4765258215962441,0.6265432098765432,324.0
lettuce leaf,0.011811023622047244,0.016304347826086956,0.009259259259259259,324.0
linen,0.04,0.10526315789473684,0.024691358024691357,324.0
white_bread,0.3853211009174311,0.75,0.25925925925925924,324.0
wood,0.041867954911433164,0.04377104377104377,0.040123456790123455,324.0
wool,0.4172661870503597,0.31278890600924497,0.6265432098765432,324.0
micro avg,0.37991021324354657,0.37991021324354657,0.37991021324354657,3564.0
macro avg,0.3160877402090554,0.3430451415153261,0.3799102132435466,3564.0
weighted avg,0.31608774020905545,0.34304514151532617,0.37991021324354657,3564.0
