,f1-score,precision,recall,support
aluminum_foil,0.6615384615384614,0.5136518771331058,0.9290123456790124,324.0
brown_bread,0.36269430051813467,0.4117647058823529,0.32407407407407407,324.0
corduroy,0.0332541567695962,0.07216494845360824,0.021604938271604937,324.0
cork,0.3655629139072848,0.32018561484918795,0.42592592592592593,324.0
cotton,0.0,0.0,0.0,324.0
cracker,0.19999999999999998,0.27419354838709675,0.1574074074074074,324.0
lettuce leaf,0.7983539094650206,0.7185185185185186,0.8981481481481481,324.0
linen,0.15632183908045974,0.3063063063063063,0.10493827160493827,324.0
white_bread,0.4699093157460841,0.3205849268841395,0.8796296296296297,324.0
wood,0.38988095238095244,0.3764367816091954,0.404320987654321,324.0
wool,0.3110307414104882,0.37554585152838427,0.2654320987654321,324.0
micro avg,0.4009539842873176,0.4009539842873176,0.4009539842873176,3564.0
macro avg,0.3407769628014984,0.33539573450471777,0.4009539842873176,3564.0
weighted avg,0.34077696280149844,0.33539573450471777,0.4009539842873176,3564.0
