,f1-score,precision,recall,support
aluminum_foil,0.07083333333333333,0.10897435897435898,0.05246913580246913,324.0
brown_bread,0.8549141965678626,0.8643533123028391,0.845679012345679,324.0
corduroy,0.5710419485791611,0.5084337349397591,0.6512345679012346,324.0
cork,0.6387755102040815,0.4771341463414634,0.9660493827160493,324.0
cotton,0.14736842105263157,0.12844036697247707,0.1728395061728395,324.0
cracker,0.6814044213263979,0.5887640449438202,0.808641975308642,324.0
lettuce leaf,0.49375,0.5,0.4876543209876543,324.0
linen,0.312781954887218,0.30498533724340177,0.32098765432098764,324.0
white_bread,0.10784313725490195,0.2619047619047619,0.06790123456790123,324.0
wood,0.7561374795417348,0.8048780487804879,0.7129629629629629,324.0
wool,0.2896551724137931,0.5675675675675675,0.19444444444444445,324.0
accuracy,0.48007856341189675,0.48007856341189675,0.48007856341189675,0.48007856341189675
macro avg,0.4476823250146469,0.4650396072700852,0.4800785634118967,3564.0
weighted avg,0.4476823250146469,0.46503960727008514,0.48007856341189675,3564.0
