,f1-score,precision,recall,support
aluminum_foil,0.5976331360946745,0.4391304347826087,0.9351851851851852,324.0
brown_bread,0.7140939597315435,0.6318289786223278,0.8209876543209876,324.0
corduroy,0.12813370473537603,0.6571428571428571,0.07098765432098765,324.0
cork,0.6636636636636637,0.6461988304093568,0.6820987654320988,324.0
cotton,0.30769230769230765,0.3008849557522124,0.3148148148148148,324.0
cracker,0.5046040515653776,0.6255707762557078,0.4228395061728395,324.0
lettuce leaf,0.8241758241758241,0.7425742574257426,0.9259259259259259,324.0
linen,0.023032629558541264,0.030456852791878174,0.018518518518518517,324.0
white_bread,0.7274969173859432,0.6057494866529775,0.9104938271604939,324.0
wood,0.6078799249530957,0.7751196172248804,0.5,324.0
wool,0.0,0.0,0.0,324.0
micro avg,0.5092592592592593,0.5092592592592593,0.5092592592592593,3564.0
macro avg,0.46349146541421343,0.49587791336914083,0.5092592592592593,3564.0
weighted avg,0.46349146541421343,0.4958779133691409,0.5092592592592593,3564.0
