,f1-score,precision,recall,support
aluminum_foil,0.013761467889908256,0.026785714285714284,0.009259259259259259,324.0
brown_bread,0.928125,0.939873417721519,0.9166666666666666,324.0
corduroy,0.7205387205387206,0.7925925925925926,0.6604938271604939,324.0
cork,0.8121827411167513,0.6896551724137931,0.9876543209876543,324.0
cotton,0.0,0.0,0.0,324.0
cracker,0.7717948717948717,0.6600877192982456,0.9290123456790124,324.0
lettuce leaf,0.22510822510822512,0.37681159420289856,0.16049382716049382,324.0
linen,0.0760626398210291,0.13821138211382114,0.05246913580246913,324.0
white_bread,0.4910025706940873,0.42070484581497797,0.5895061728395061,324.0
wood,0.1448382126348228,0.14461538461538462,0.14506172839506173,324.0
wool,0.47775947281713343,0.3258426966292135,0.8950617283950617,324.0
micro avg,0.48597081930415265,0.48597081930415265,0.48597081930415265,3564.0
macro avg,0.4237430838559591,0.41047095633528735,0.4859708193041526,3564.0
weighted avg,0.42374308385595905,0.41047095633528735,0.48597081930415265,3564.0
