,f1-score,precision,recall,support
aluminum_foil,0.0036832412523020255,0.0045662100456621,0.0030864197530864196,324.0
brown_bread,0.35726795096322245,0.41295546558704455,0.3148148148148148,324.0
corduroy,0.39405204460966536,0.4953271028037383,0.3271604938271605,324.0
cork,0.6164801627670397,0.4597875569044006,0.9351851851851852,324.0
cotton,0.2621359223300971,0.2755102040816326,0.25,324.0
cracker,0.5658835546475995,0.42290076335877863,0.8549382716049383,324.0
lettuce leaf,0.2857142857142857,0.4961832061068702,0.2006172839506173,324.0
linen,0.009756097560975608,0.023255813953488372,0.006172839506172839,324.0
white_bread,0.46052631578947373,0.7954545454545454,0.32407407407407407,324.0
wood,0.11471321695760599,0.2987012987012987,0.07098765432098765,324.0
wool,0.19761499148211242,0.13647058823529412,0.35802469135802467,324.0
accuracy,0.3313692480359147,0.3313692480359147,0.3313692480359147,0.3313692480359147
macro avg,0.2970752530976709,0.3473738868393412,0.3313692480359147,3564.0
weighted avg,0.29707525309767085,0.3473738868393413,0.3313692480359147,3564.0
