,f1-score,precision,recall,support
aluminum_foil,0.12807881773399016,0.3170731707317073,0.08024691358024691,324.0
brown_bread,0.8197596795727636,0.7223529411764706,0.9475308641975309,324.0
corduroy,0.6896551724137931,0.9090909090909091,0.5555555555555556,324.0
cork,0.6503567787971457,0.4855403348554033,0.9845679012345679,324.0
cotton,0.024024024024024024,0.4444444444444444,0.012345679012345678,324.0
cracker,0.5997130559540889,0.5603217158176944,0.6450617283950617,324.0
lettuce leaf,0.22521008403361345,0.24723247232472326,0.20679012345679013,324.0
linen,0.12877263581488932,0.18497109826589594,0.09876543209876543,324.0
white_bread,0.35510204081632657,0.5240963855421686,0.26851851851851855,324.0
wood,0.00967741935483871,0.010135135135135136,0.009259259259259259,324.0
wool,0.3925686591276252,0.2658643326039387,0.75,324.0
micro avg,0.41442199775533106,0.41442199775533106,0.41442199775533106,3564.0
macro avg,0.36571985160391807,0.4246475399989537,0.41442199775533106,3564.0
weighted avg,0.3657198516039181,0.4246475399989537,0.41442199775533106,3564.0
