,f1-score,precision,recall,support
aluminum_foil,0.03726708074534161,0.05660377358490566,0.027777777777777776,324.0
brown_bread,0.9093525179856115,0.8517520215633423,0.9753086419753086,324.0
corduroy,0.5429447852760737,0.5396341463414634,0.5462962962962963,324.0
cork,0.7375722543352602,0.589648798521257,0.9845679012345679,324.0
cotton,0.13559322033898305,0.15037593984962405,0.12345679012345678,324.0
cracker,0.5929203539823009,0.5677966101694916,0.6203703703703703,324.0
lettuce leaf,0.40409207161125327,0.34497816593886466,0.4876543209876543,324.0
linen,0.05909090909090908,0.046762589928057555,0.08024691358024691,324.0
white_bread,0.12598425196850394,0.42105263157894735,0.07407407407407407,324.0
wood,0.8764805414551607,0.9700374531835206,0.7993827160493827,324.0
wool,0.1958568738229755,0.25120772946859904,0.16049382716049382,324.0
accuracy,0.4436026936026936,0.4436026936026936,0.4436026936026936,0.4436026936026936
macro avg,0.41974135096476123,0.43544089637527944,0.4436026936026936,3564.0
weighted avg,0.41974135096476123,0.43544089637527933,0.4436026936026936,3564.0
