,f1-score,precision,recall,support
aluminum_foil,0.26526315789473687,0.41721854304635764,0.19444444444444445,324.0
brown_bread,0.8814504881450489,0.8040712468193384,0.9753086419753086,324.0
corduroy,0.6145648312611013,0.7238493723849372,0.5339506172839507,324.0
cork,0.5352112676056338,0.36579841449603623,0.9969135802469136,324.0
cotton,0.012158054711246199,0.4,0.006172839506172839,324.0
cracker,0.3484848484848485,0.34226190476190477,0.3549382716049383,324.0
lettuce leaf,0.03680981595092024,0.036585365853658534,0.037037037037037035,324.0
linen,0.0906801007556675,0.2465753424657534,0.05555555555555555,324.0
white_bread,0.31401869158878504,0.3981042654028436,0.25925925925925924,324.0
wood,0.03732503888024884,0.03761755485893417,0.037037037037037035,324.0
wool,0.26526315789473687,0.2012779552715655,0.3888888888888889,324.0
micro avg,0.3490460157126824,0.3490460157126824,0.3490460157126824,3564.0
macro avg,0.3092026775611794,0.3612145423055754,0.3490460157126824,3564.0
weighted avg,0.3092026775611794,0.3612145423055754,0.3490460157126824,3564.0
