,f1-score,precision,recall,support
aluminum_foil,0.5939505041246563,0.42242503259452413,1.0,324.0
brown_bread,0.3590425531914894,0.31542056074766356,0.4166666666666667,324.0
corduroy,0.0,0.0,0.0,324.0
cork,0.09140767824497258,0.11210762331838565,0.07716049382716049,324.0
cotton,0.04347826086956521,0.18181818181818182,0.024691358024691357,324.0
cracker,0.4802342606149341,0.4568245125348189,0.5061728395061729,324.0
lettuce leaf,0.9199999999999999,0.9171779141104295,0.9228395061728395,324.0
linen,0.0688259109311741,0.1,0.05246913580246913,324.0
white_bread,0.6970588235294118,0.6657303370786517,0.7314814814814815,324.0
wood,0.36363636363636365,0.2857142857142857,0.5,324.0
wool,0.0,0.0,0.0,324.0
micro avg,0.3846801346801347,0.3846801346801347,0.3846801346801347,3564.0
macro avg,0.3288758504675061,0.31429258617426736,0.3846801346801346,3564.0
weighted avg,0.3288758504675061,0.3142925861742674,0.3846801346801347,3564.0
