,f1-score,precision,recall,support
aluminum_foil,0.09596928982725526,0.12690355329949238,0.07716049382716049,324.0
brown_bread,0.8477905073649753,0.9024390243902439,0.7993827160493827,324.0
corduroy,0.5815423514538559,0.4925053533190578,0.7098765432098766,324.0
cork,0.673224043715847,0.5211505922165821,0.9506172839506173,324.0
cotton,0.19241192411924118,0.17149758454106281,0.2191358024691358,324.0
cracker,0.6622864651773982,0.5766590389016019,0.7777777777777778,324.0
lettuce leaf,0.5436893203883496,0.49370277078085645,0.6049382716049383,324.0
linen,0.3615257048092869,0.3906810035842294,0.33641975308641975,324.0
white_bread,0.07537688442211055,0.20270270270270271,0.046296296296296294,324.0
wood,0.784073506891271,0.7781155015197568,0.7901234567901234,324.0
wool,0.2692307692307692,0.6086956521739131,0.1728395061728395,324.0
micro avg,0.49859708193041524,0.49859708193041524,0.49859708193041524,3564.0
macro avg,0.46246552430912363,0.47864116158449993,0.4985970819304153,3564.0
weighted avg,0.46246552430912363,0.4786411615844999,0.49859708193041524,3564.0
