,f1-score,precision,recall,support
aluminum_foil,0.004597701149425287,0.009009009009009009,0.0030864197530864196,324.0
brown_bread,0.8079800498753118,0.6778242677824268,1.0,324.0
corduroy,0.7610294117647058,0.9409090909090909,0.6388888888888888,324.0
cork,0.5930018416206262,0.4225721784776903,0.9938271604938271,324.0
cotton,0.0,0.0,0.0,324.0
cracker,0.4508547008547008,0.34477124183006536,0.6512345679012346,324.0
lettuce leaf,0.0825515947467167,0.10526315789473684,0.06790123456790123,324.0
linen,0.0449438202247191,0.25,0.024691358024691357,324.0
white_bread,0.32432432432432434,0.4968152866242038,0.24074074074074073,324.0
wood,0.03952569169960474,0.054945054945054944,0.030864197530864196,324.0
wool,0.3365983971504897,0.23654568210262827,0.5833333333333334,324.0
accuracy,0.38496071829405165,0.38496071829405165,0.38496071829405165,0.38496071829405165
macro avg,0.31321886667369314,0.32169590632499145,0.38496071829405165,3564.0
weighted avg,0.3132188666736931,0.32169590632499145,0.38496071829405165,3564.0
