,f1-score,precision,recall,support
aluminum_foil,0.004597701149425287,0.009009009009009009,0.0030864197530864196,324.0
brown_bread,0.3826998689384011,0.3325740318906606,0.4506172839506173,324.0
corduroy,0.14051522248243561,0.2912621359223301,0.09259259259259259,324.0
cork,0.5979572887650881,0.42762284196547146,0.9938271604938271,324.0
cotton,0.022116903633491312,0.022653721682847898,0.021604938271604937,324.0
cracker,0.3363309352517985,0.23730964467005075,0.5771604938271605,324.0
lettuce leaf,0.08403361344537816,0.13157894736842105,0.06172839506172839,324.0
linen,0.0,0.0,0.0,324.0
white_bread,0.04155844155844156,0.13114754098360656,0.024691358024691357,324.0
wood,0.04338394793926247,0.072992700729927,0.030864197530864196,324.0
wool,0.21485714285714286,0.1705989110707804,0.29012345679012347,324.0
accuracy,0.23148148148148148,0.23148148148148148,0.23148148148148148,0.23148148148148148
macro avg,0.169822824183715,0.16606813502664586,0.23148148148148148,3564.0
weighted avg,0.16982282418371503,0.16606813502664586,0.23148148148148148,3564.0
