,f1-score,precision,recall,support
aluminum_foil,0.008583690987124462,0.014084507042253521,0.006172839506172839,324.0
brown_bread,0.5409252669039146,0.4393063583815029,0.7037037037037037,324.0
corduroy,0.31250000000000006,0.7065217391304348,0.2006172839506173,324.0
cork,0.6103646833013436,0.4428969359331476,0.9814814814814815,324.0
cotton,0.0,0.0,0.0,324.0
cracker,0.4019370460048426,0.2721311475409836,0.7685185185185185,324.0
lettuce leaf,0.37656903765690375,0.3435114503816794,0.4166666666666667,324.0
linen,0.121654501216545,0.28735632183908044,0.07716049382716049,324.0
white_bread,0.25957446808510637,0.4178082191780822,0.1882716049382716,324.0
wood,0.02145922746781116,0.035211267605633804,0.015432098765432098,324.0
wool,0.2073669849931787,0.18581907090464547,0.2345679012345679,324.0
accuracy,0.3265993265993266,0.3265993265993266,0.3265993265993266,0.3265993265993266
macro avg,0.2600849915106155,0.28587700163067675,0.3265993265993266,3564.0
weighted avg,0.2600849915106155,0.28587700163067675,0.3265993265993266,3564.0
