,f1-score,precision,recall,support
aluminum_foil,0.004662004662004662,0.009523809523809525,0.0030864197530864196,324.0
brown_bread,0.8345323741007193,1.0,0.7160493827160493,324.0
corduroy,0.6167979002624673,0.5365296803652968,0.7253086419753086,324.0
cork,0.6306306306306306,0.4666666666666667,0.9722222222222222,324.0
cotton,0.0,0.0,0.0,324.0
cracker,0.1967213114754098,0.2926829268292683,0.14814814814814814,324.0
lettuce leaf,0.21880998080614203,0.2893401015228426,0.17592592592592593,324.0
linen,0.01661129568106312,0.017985611510791366,0.015432098765432098,324.0
white_bread,0.04134366925064599,0.12698412698412698,0.024691358024691357,324.0
wood,0.24911032028469748,0.175,0.43209876543209874,324.0
wool,0.1715210355987055,0.18027210884353742,0.16358024691358025,324.0
accuracy,0.3069584736251403,0.3069584736251403,0.3069584736251403,0.3069584736251403
macro avg,0.27097641115931687,0.28136227565875815,0.30695847362514034,3564.0
weighted avg,0.2709764111593169,0.28136227565875815,0.3069584736251403,3564.0
