,f1-score,precision,recall,support
aluminum_foil,0.009153318077803204,0.017699115044247787,0.006172839506172839,324.0
brown_bread,0.9655172413793103,0.9387755102040817,0.9938271604938271,324.0
corduroy,0.7174721189591078,0.9018691588785047,0.595679012345679,324.0
cork,0.6190935390549662,0.45021037868162694,0.9907407407407407,324.0
cotton,0.029325513196480937,0.29411764705882354,0.015432098765432098,324.0
cracker,0.652014652014652,0.8018018018018018,0.5493827160493827,324.0
lettuce leaf,0.41207815275310833,0.48535564853556484,0.35802469135802467,324.0
linen,0.2348623853211009,0.2895927601809955,0.19753086419753085,324.0
white_bread,0.44868735083532224,0.9894736842105263,0.29012345679012347,324.0
wood,0.06484641638225257,0.07251908396946564,0.05864197530864197,324.0
wool,0.42374051069703245,0.2728888888888889,0.9475308641975309,324.0
micro avg,0.45482603815937145,0.4548260381593715,0.4548260381593715,3564.0
macro avg,0.4160719271519216,0.5013003343140481,0.45482603815937145,3564.0
weighted avg,0.4160719271519215,0.501300334314048,0.4548260381593715,3564.0
