,f1-score,precision,recall,support
aluminum_foil,0.02200488997555012,0.018218623481781375,0.027777777777777776,324.0
brown_bread,0.7801608579088471,0.6895734597156398,0.8981481481481481,324.0
corduroy,0.6893203883495146,0.568,0.8765432098765432,324.0
cork,0.5794223826714802,0.4094387755102041,0.9907407407407407,324.0
cotton,0.0,0.0,0.0,324.0
cracker,0.40773286467486825,0.47346938775510206,0.35802469135802467,324.0
lettuce leaf,0.283609576427256,0.3515981735159817,0.23765432098765432,324.0
linen,0.03598971722365039,0.1076923076923077,0.021604938271604937,324.0
white_bread,0.3307086614173228,0.33762057877813506,0.32407407407407407,324.0
wood,0.5714285714285714,0.656,0.5061728395061729,324.0
wool,0.4241379310344828,0.48046875,0.37962962962962965,324.0
accuracy,0.42003367003367004,0.42003367003367004,0.42003367003367004,0.42003367003367004
macro avg,0.3749559855555948,0.37200727785901383,0.42003367003367004,3564.0
weighted avg,0.3749559855555949,0.3720072778590138,0.42003367003367004,3564.0
