,f1-score,precision,recall,support
aluminum_foil,0.06711409395973154,0.12195121951219512,0.046296296296296294,324.0
brown_bread,0.8601398601398602,0.9919354838709677,0.7592592592592593,324.0
corduroy,0.6649145860709592,0.5789473684210527,0.7808641975308642,324.0
cork,0.6329365079365079,0.46637426900584794,0.9845679012345679,324.0
cotton,0.0,0.0,0.0,324.0
cracker,0.21333333333333332,0.20512820512820512,0.2222222222222222,324.0
lettuce leaf,0.41420118343195267,0.5737704918032787,0.32407407407407407,324.0
linen,0.030112923462986198,0.02536997885835095,0.037037037037037035,324.0
white_bread,0.032432432432432434,0.13043478260869565,0.018518518518518517,324.0
wood,0.3718712753277712,0.3029126213592233,0.48148148148148145,324.0
wool,0.140625,0.14240506329113925,0.1388888888888889,324.0
accuracy,0.3448372615039282,0.3448372615039282,0.3448372615039282,0.3448372615039282
macro avg,0.31160738146323047,0.32174813489626874,0.3448372615039282,3564.0
weighted avg,0.31160738146323047,0.32174813489626874,0.3448372615039282,3564.0
